Crop_Type,Region,State,Rainfall_mm,Temp,Humidity,Fertilizer,Soil_pH,Soil_Moisture,Sunlight,Estimated_Yield_kg_ha
Rice,East,West Bengal,781.585932,25.99066215,67.09150212,161.7913643,6.368704199,54.04349012,8.924448601,3887.155483
Rice,East,West Bengal,739.3846998,25.36471991,71.56897403,170.6074961,6.366948747,54.97012259,8.808660477,4000.849027
Rice,East,West Bengal,771.4062372,24.17320608,75.04327043,172.1818402,6.347490673,54.05540351,8.809949322,3836.599397
Rice,East,West Bengal,765.5981718,24.83208483,70.76414478,172.695986,6.353589002,58.48685656,8.971067639,3678.609843
Rice,East,West Bengal,775.8832299,25.92939962,72.08906589,166.2247855,6.423731674,57.41518364,9.13565057,4011.220387
Rice,East,West Bengal,725.6091478,25.71581273,78.88609667,168.6224553,6.518464365,58.79086816,8.948360414,3995.21106
Rice,East,West Bengal,759.085499,24.95731723,73.0360945,171.0533728,6.370018,56.823906,9.070318209,3813.547934
Rice,East,West Bengal,748.7174284,25.38925311,71.35566879,158.5619736,6.354977577,58.83891136,8.716904594,3968.968883
Rice,East,West Bengal,747.4282812,26.70731956,75.62232459,169.3203499,6.415306728,55.53788093,8.661625059,4241.529332
Rice,East,West Bengal,741.0081746,26.39818781,75.11913115,162.2235975,6.451900626,57.52842641,9.245592767,3879.59803
Rice,East,West Bengal,727.8533996,25.69670615,73.41770709,165.2910636,6.380328105,52.18160508,8.994096599,4245.851672
Rice,East,West Bengal,771.606281,26.36548131,74.14489061,166.9852333,6.446583298,56.79074736,8.837464566,3830.601663
Rice,East,West Bengal,753.7756586,26.1884777,72.36783408,166.5716934,6.421957507,57.66635886,9.156558994,3961.701113
Rice,East,West Bengal,727.3055859,25.79293754,73.08812513,155.8211562,6.469433226,56.28475583,8.976270567,4154.828969
Rice,East,West Bengal,744.2464292,26.34442516,72.78027175,164.0795657,6.361390381,59.33120643,8.824899992,4054.919637
Rice,East,West Bengal,713.1248153,26.70799312,75.10442231,165.4871706,6.388652877,56.80000001,9.357758132,3685.514495
Rice,East,West Bengal,779.5506847,25.45302962,72.96016321,163.7605994,6.378584087,55.97906974,8.673165771,4104.377065
Rice,East,West Bengal,715.1464122,26.32385871,72.34692829,159.1453755,6.410119169,52.88609783,8.907942764,3736.568464
Rice,East,West Bengal,771.5318021,25.4453856,72.09801197,166.4697469,6.361372894,55.884072,8.5972339,4044.631341
Rice,East,West Bengal,804.1228451,27.67532532,73.18233629,168.9410207,6.310968716,59.00546865,9.055245701,3877.409983
Rice,East,West Bengal,790.92952,25.84731435,72.08394963,167.3766746,6.346832275,58.04324953,8.688802038,3792.491782
Rice,East,West Bengal,737.2577553,26.45570002,71.76644928,158.2600211,6.369716,55.93591526,8.663805503,3777.247834
Rice,East,West Bengal,812.7824084,25.48366076,72.35391526,163.163815,6.37893216,57.24269348,9.08962859,3904.106835
Rice,East,West Bengal,729.0880428,26.76466414,72.80931782,173.6516091,6.287720705,56.39080644,9.283721267,3897.01038
Rice,East,West Bengal,754.3626644,26.17730701,71.88240836,163.4396403,6.383109245,54.74515853,9.14577131,4019.161705
Rice,East,West Bengal,766.2657058,26.4851426,72.47128833,161.1289809,6.369868785,56.00356608,8.688157658,3874.960848
Rice,East,West Bengal,747.097084,27.27473374,67.45237012,164.1019014,6.48628469,56.24368893,9.050683495,3964.973947
Rice,East,West Bengal,743.3166655,24.65485044,73.41091137,161.121967,6.35998323,55.00202549,9.248972281,4310.725631
Rice,East,West Bengal,765.4301984,25.72113967,70.64554717,167.3427008,6.48914528,55.50531923,8.424200792,4050.507451
Rice,East,West Bengal,784.6349928,25.04849262,73.35296837,167.2561301,6.396344635,54.41845816,9.103187445,3889.493038
Rice,East,West Bengal,722.8703459,24.77031531,75.52169904,168.0833199,6.404398677,55.11945073,8.794200317,3788.639503
Rice,East,West Bengal,749.2136089,24.72794767,71.52787269,163.4453124,6.430494002,55.92014707,9.058984623,4152.370266
Rice,East,West Bengal,786.4542523,26.28230591,73.02372536,160.09606,6.436997203,59.35949476,8.968421208,4237.588872
Rice,East,West Bengal,721.8607073,25.30750197,74.71040302,166.3214511,6.465689109,55.96905672,8.726404915,3917.961014
Rice,East,West Bengal,721.6829007,25.3228456,74.944888,169.3639371,6.418150214,52.55784496,8.828319285,3766.250017
Rice,East,West Bengal,789.4133313,25.64976672,70.82850458,165.1489808,6.367992277,58.96748782,8.75303782,3740.115761
Rice,East,West Bengal,706.1771621,25.9815281,71.87613977,157.855477,6.459461323,57.33449029,8.894356424,4154.648937
Rice,East,West Bengal,776.5634008,25.50628646,70.92155967,169.0899077,6.419818348,56.33949554,8.730700439,4041.192135
Rice,East,West Bengal,741.1125279,25.93880801,75.89388829,161.6958288,6.321350537,53.89490562,9.098859765,3988.209671
Rice,East,West Bengal,756.7780655,25.69454372,73.97071982,160.7544757,6.415283278,54.53749086,8.720468123,3854.376885
Rice,East,West Bengal,750.6148138,25.9707021,73.47091159,146.5581735,6.359617472,55.21686005,9.201012408,3787.999609
Rice,East,West Bengal,764.0699155,26.89701819,70.37406294,166.9698761,6.359886408,54.99073252,8.739377833,3840.221404
Rice,East,West Bengal,828.0478037,26.50667352,75.20347572,167.4599674,6.319687161,56.78991594,9.114585923,3821.990079
Rice,East,West Bengal,784.1331667,26.42260173,76.70408009,162.9110849,6.345119451,55.27674378,9.187114199,3675.739118
Rice,East,West Bengal,708.2906071,26.05363717,72.11482141,165.0386395,6.447265589,54.89486131,8.525398834,4256.672234
Rice,East,West Bengal,735.0692928,25.36457773,75.20744003,163.0775544,6.396830507,56.96558025,9.116716621,3899.980896
Rice,East,West Bengal,797.9988001,24.71852009,74.51957447,160.8023622,6.468613566,56.28408896,8.765418934,4049.426164
Rice,East,West Bengal,782.3297087,26.38513647,70.94060752,162.5799144,6.399796358,55.91748069,9.049949095,3647.764815
Rice,East,West Bengal,768.3581764,25.82601119,71.32299877,161.2875661,6.389273117,48.79782979,8.759742086,3818.627776
Rice,East,West Bengal,773.3195802,25.51668399,72.5697724,172.7113831,6.449717576,57.8045428,8.800025514,4031.454842
Rice,East,West Bengal,754.152555,25.88234407,73.81937069,162.0150321,6.474650155,55.67973972,9.023672113,4168.340072
Rice,East,West Bengal,785.7913444,25.15464854,73.88979179,169.253597,6.444593151,53.77341033,8.768592953,4099.183735
Rice,East,West Bengal,740.9559907,25.82018237,76.15175162,164.7610037,6.363661293,54.24476529,8.966543866,3750.027799
Rice,East,West Bengal,753.8166009,26.19993832,75.59829964,168.3377404,6.364296744,58.35683864,8.840096992,3764.644547
Rice,East,West Bengal,755.698966,26.86290152,73.3304801,165.0626093,6.481860582,53.13729031,8.642880177,3707.623029
Rice,East,West Bengal,769.3162047,26.09989588,76.08547273,166.2173754,6.379792142,56.00358975,8.923541484,3699.235809
Rice,East,West Bengal,827.7582911,26.31192261,73.42001662,168.0758199,6.435470549,55.71889303,8.773751773,4039.917603
Rice,East,West Bengal,769.642771,25.51406594,75.83807122,166.4667602,6.436490968,58.78384178,8.904377764,3997.542801
Rice,East,West Bengal,780.250681,25.56508335,73.10810333,165.6277429,6.352197072,60.63527358,8.618541311,3755.284414
Rice,East,West Bengal,792.8556644,26.42795975,70.94807037,168.0364451,6.473392522,55.93947388,9.41976458,3691.390728
Rice,East,West Bengal,777.3455863,26.699917,74.7826878,163.9782214,6.385477926,56.88829034,9.063150897,4040.371015
Rice,East,West Bengal,786.0014473,25.38867803,72.54445804,160.2999203,6.380694361,58.03044178,8.921596784,4341.028874
Rice,East,West Bengal,764.8351592,26.03581513,73.21236584,161.8109565,6.397108169,58.25557605,8.922794134,3830.981041
Rice,East,West Bengal,736.8728845,25.72987887,73.14772687,170.9679327,6.332975568,55.36034744,8.928862004,3674.944135
Rice,East,West Bengal,739.1600429,25.59206688,71.40805925,165.9594477,6.39197202,54.88942779,8.985592525,4208.461208
Rice,East,West Bengal,800.9814129,24.84633694,74.15414437,164.1098835,6.407757767,55.20343393,8.923517726,3972.711109
Rice,East,West Bengal,745.5262061,25.46217947,72.10260863,166.1712963,6.429949817,57.70669795,8.801161995,3992.576685
Rice,East,West Bengal,784.0625648,26.69935694,72.88233429,163.8953414,6.409556212,53.70058505,8.861278098,4061.68796
Rice,East,West Bengal,776.0486782,25.83783944,73.4354364,160.8767483,6.435174607,55.84435713,8.84480971,3895.741425
Rice,East,West Bengal,758.4276533,25.73127341,74.31628607,163.0235823,6.479648205,58.93042101,8.721691302,3960.45564
Rice,East,West Bengal,743.7335845,25.80401146,77.00485494,163.4621429,6.418011302,57.08264259,8.699874126,3821.735679
Rice,East,West Bengal,729.8494407,25.46841756,67.29993978,167.722912,6.502709692,56.29564148,8.616746228,3853.583543
Rice,East,West Bengal,748.5280789,25.38944913,74.72036528,169.0513002,6.34222741,57.45016209,9.205362533,4235.383731
Rice,East,West Bengal,831.6303006,25.45880441,78.64844085,163.2289681,6.370376727,56.65414475,8.783587733,4009.856621
Rice,East,West Bengal,726.9980703,25.85674844,75.57116447,164.7146935,6.407079789,56.95051721,9.134132326,3701.716293
Rice,East,West Bengal,774.6131013,25.83911652,73.33327579,170.2997508,6.340290667,53.97471112,8.512914008,3867.626159
Rice,East,West Bengal,793.2608086,25.92764769,70.31975021,162.5716063,6.325606915,53.7496278,8.977763782,3773.919001
Rice,East,West Bengal,787.8158576,25.95732783,73.17118941,163.6081352,6.438642392,57.56631978,8.96701087,4034.718366
Rice,East,West Bengal,754.6977583,26.3253218,72.32424445,165.0111581,6.386267813,55.08556292,8.76217764,4020.153516
Rice,East,West Bengal,792.7651478,26.70266118,70.48686933,171.4460153,6.384092075,57.20146603,8.718756934,3971.296987
Rice,East,West Bengal,767.8430796,25.10923712,74.21653433,171.729675,6.391267603,58.72033626,8.862061301,4077.43768
Rice,East,West Bengal,704.5357509,27.45126667,75.99091649,163.5768725,6.301395549,56.57605674,8.611214891,4016.728031
Rice,East,West Bengal,770.289143,25.4351581,75.24193405,169.0278735,6.448791167,56.01771541,8.616895187,4096.680841
Rice,East,West Bengal,753.240715,25.16613191,75.70407873,175.4970376,6.397937594,60.31824231,8.918262946,3892.931614
Rice,East,West Bengal,744.2385386,26.98224944,71.43971224,168.6763465,6.372041808,55.07938647,9.106049939,3892.994473
Rice,East,West Bengal,749.8801155,26.67968282,76.19479459,168.223449,6.367261511,54.978783,8.915983053,3998.139509
Rice,East,West Bengal,735.3033522,26.43382276,73.17102666,156.4214584,6.353553676,54.99174265,8.885428462,4233.391819
Rice,East,West Bengal,765.9542827,25.49553687,73.44126161,163.2395613,6.416237912,57.16113537,9.141846129,3946.357026
Rice,East,West Bengal,800.9740132,26.5448136,71.58512091,176.0492783,6.416349726,54.32975099,9.23058261,4261.666638
